datetime,value,percentage,ano,mes,hora,min
2017-10-15 00:00:00+00:00,26473.335317460318,0.3335133326247073,2017.0,10.0,11.5,25.0
2017-10-22 00:00:00+00:00,27266.04464285714,0.3339789265319642,2017.0,10.0,11.5,25.0
2017-10-29 00:00:00+00:00,27167.70138888889,0.33390613766677135,2017.0,10.0,11.5,25.0
2017-11-05 00:00:00+00:00,26544.757936507936,0.3338756247979936,2017.0,10.714285714285714,11.5,25.0
2017-11-12 00:00:00+00:00,28370.022817460318,0.33374110373854915,2017.0,11.0,11.5,25.0
2017-11-19 00:00:00+00:00,29593.166666666668,0.3334577999377748,2017.0,11.0,11.5,25.0
2017-11-26 00:00:00+00:00,29829.181547619046,0.33351651293665946,2017.0,11.0,11.5,25.0
2017-12-03 00:00:00+00:00,31482.171626984127,0.3337003471347743,2017.0,11.428571428571429,11.5,25.0
2017-12-10 00:00:00+00:00,30330.126984126986,0.33354741406895405,2017.0,12.0,11.5,25.0
2017-12-17 00:00:00+00:00,31337.41964285714,0.3335290815652444,2017.0,12.0,11.5,25.0
2017-12-24 00:00:00+00:00,30937.23115079365,0.3335286527216103,2017.0,12.0,11.5,25.0
2017-12-31 00:00:00+00:00,26818.92361111111,0.3338586549679942,2017.0,12.0,11.5,25.0
2018-01-07 00:00:00+00:00,27350.63988095238,0.33380064940067833,2018.0,1.0,11.5,25.0
2018-01-14 00:00:00+00:00,32145.259920634922,0.6626650599475449,2018.0,1.0,11.5,25.0
2018-01-21 00:00:00+00:00,31231.71130952381,0.3338167087731197,2018.0,1.0,11.5,25.0
2018-01-28 00:00:00+00:00,30708.690476190477,0.333534802893847,2018.0,1.0,11.5,25.0
2018-02-04 00:00:00+00:00,31508.44146825397,0.33340915438756724,2018.0,1.5714285714285714,11.5,25.0
2018-02-11 00:00:00+00:00,33011.12301587302,0.3334272853479318,2018.0,2.0,11.5,25.0
2018-02-18 00:00:00+00:00,31358.222222222223,0.33369105717711417,2018.0,2.0,11.5,25.0
2018-02-25 00:00:00+00:00,30990.803571428572,0.3336721311132512,2018.0,2.0,11.5,25.0
2018-03-04 00:00:00+00:00,31452.47123015873,0.33377869788721276,2018.0,2.5714285714285716,11.5,25.0
2018-03-11 00:00:00+00:00,30258.616071428572,0.33360545685744203,2018.0,3.0,11.5,25.0
2018-03-18 00:00:00+00:00,29947.18253968254,0.3334407149190271,2018.0,3.0,11.5,25.0
2018-03-25 00:00:00+00:00,30992.921626984127,0.33355416309380964,2018.0,3.0,11.5,25.0
2018-04-01 00:00:00+00:00,27015.069444444445,0.33359133133920404,2018.0,3.142857142857143,11.5,25.0
2018-04-08 00:00:00+00:00,27911.23115079365,0.3335415308861732,2018.0,4.0,11.5,25.0
2018-04-15 00:00:00+00:00,29277.79761904762,0.3333731347378097,2018.0,4.0,11.5,25.0
2018-04-22 00:00:00+00:00,27412.372023809523,0.33329170791694496,2018.0,4.0,11.5,25.0
2018-04-29 00:00:00+00:00,26960.291666666668,0.333276440584704,2018.0,4.0,11.5,25.0
2018-05-06 00:00:00+00:00,26048.71626984127,0.33353942733623054,2018.0,4.857142857142857,11.5,25.0
2018-05-13 00:00:00+00:00,27110.698412698413,0.33347167385167403,2018.0,5.0,11.5,25.0
2018-05-20 00:00:00+00:00,27005.29365079365,0.3333754649324833,2018.0,5.0,11.5,25.0
2018-05-27 00:00:00+00:00,27020.16369047619,0.3331697663703795,2018.0,5.0,11.5,25.0
2018-06-03 00:00:00+00:00,26732.279761904763,0.33329318708347216,2018.0,5.428571428571429,11.5,25.0
2018-06-10 00:00:00+00:00,26885.078373015873,0.3334953263619992,2018.0,6.0,11.5,25.0
2018-06-17 00:00:00+00:00,27693.86011904762,0.3334918417234529,2018.0,6.0,11.5,25.0
2018-06-24 00:00:00+00:00,29520.685515873014,0.3334636624613451,2018.0,6.0,11.5,25.0
2018-07-01 00:00:00+00:00,29864.5376984127,0.3333381633719073,2018.0,6.142857142857143,11.5,25.0
2018-07-08 00:00:00+00:00,29609.409722222223,0.3332383087045602,2018.0,7.0,11.5,25.0
2018-07-15 00:00:00+00:00,30380.86011904762,0.3332807607403126,2018.0,7.0,11.5,25.0
2018-07-22 00:00:00+00:00,29959.209325396827,0.3333984688385784,2018.0,7.0,11.5,25.0
2018-07-29 00:00:00+00:00,30250.822420634922,0.3335340727396399,2018.0,7.0,11.5,25.0
2018-08-05 00:00:00+00:00,31418.55853174603,0.3333486854158012,2018.0,7.714285714285714,11.5,25.0
2018-08-12 00:00:00+00:00,30296.009920634922,0.3334132418806065,2018.0,8.0,11.5,25.0
2018-08-19 00:00:00+00:00,27315.342261904763,0.33327510063642907,2018.0,8.0,11.5,25.0
2018-08-26 00:00:00+00:00,29039.343253968254,0.3335197606779568,2018.0,8.0,11.5,25.0
2018-09-02 00:00:00+00:00,30932.32983682984,0.3335636877009926,2018.0,8.160839160839162,11.41958041958042,25.0
